source_id;pregunta;opcion_1;opcion_2;opcion_3;respuesta_correcta;tema;subtema;pct_fallo;depende_imagen;cobertura_rgc
180731;En una carretera convencional, ¿qué velocidad se considera anormalmente reducida para un turismo?;45 kilómetros por hora.;La inferior a 45 kilómetros por hora.;60 kilómetros por hora.;La inferior a 45 kilómetros por hora.;15 Velocidad;Via sin pavimentar;12.54;no;rgc
180732;En una carretera convencional de un carril por sentido, ¿está permitido adelantar si por el arcén del sentido contrario circula un grupo de ciclistas?;Sí, siempre que el grupo de ciclistas circule por el arcén.;Sí, aunque se deje con los ciclistas una distancia lateral inferior a 1,5 metros.;No, si al adelantar se entorpece al grupo de ciclistas.;No, si al adelantar se entorpece al grupo de ciclistas.;06 Uso de la via y Adelantamientos;Comprobaciones Antes de Adelantar.;16.40;no;rgc
180733;El casco de protección de un motorista, ¿es un elemento de seguridad?;No.;Sí, es un elemento de seguridad pasiva.;Sí, es un elemento de seguridad activa.;Sí, es un elemento de seguridad pasiva.;14 Mecánica;Sistemas de Seguridad Ac/Pa;11.48;no;fuera
180734;En una pendiente descendente, ¿frena mejor un vehículo cuando tiene carga o cuando va descargado?;Frena mejor cuando lleva carga.;Frena mejor cuando va descargado.;Es indiferente, frena igual con carga que sin carga.;Frena mejor cuando va descargado.;13 Personas y Mercancias Transportadas;La Carga en los Turismos.;2.48;no;mixto
180735;La niebla, ¿puede producir una pérdida de adherencia en los neumáticos?;No, nunca, la niebla sólo produce falta de visibilidad.;Sí, al mojarse el asfalto.;Sólo en caso de que la niebla sea muy intensa.;Sí, al mojarse el asfalto.;18 Factores Humano, Vía, Vehículo;La Lluvia,  Aquaplaning y hojas en la calzada.;9.23;no;fuera
180736;¿Qué tasa de alcohol no podrá superar el conductor de un turismo de uso particular si su permiso de conducción tiene más de 2 años de antigüedad?;0,0 gramos de alcohol por litro de sangre.;0,2 gramos de alcohol por litro de sangre.;0,5 gramos de alcohol por litro de sangre.;0,5 gramos de alcohol por litro de sangre.;17 Tiempo y Distancia de Reacción y Factores Que Intervienen;Tasas de Alcoholemia.;2.53;no;fuera
180737;¿Cuál es la tasa máxima de alcohol en aire espirado permitida para un conductor menor de edad cuando circule por vías abiertas al tráfico en general?;0,25 miligramos de alcohol por litro de aire espirado.;0 miligramos de alcohol por litro de aire espirado.;0,3 miligramos de alcohol por litro de aire espirado.;0 miligramos de alcohol por litro de aire espirado.;17 Tiempo y Distancia de Reacción y Factores Que Intervienen;Tasas de Alcoholemia.;9.23;no;fuera
180738;Los psicofármacos, utilizados para tratar enfermedades mentales como la depresión o la esquizofrenia, ¿pueden alterar las capacidades para conducir con seguridad?;Sí, pueden alterar gravemente las capacidades para conducir.;No.;Sólo si se consumen mezclados con alcohol.;Sí, pueden alterar gravemente las capacidades para conducir.;17 Tiempo y Distancia de Reacción y Factores Que Intervienen;Señal peligro medicamentos;2.19;no;fuera
180739;¿Qué indica esta señal?;La situación de un terreno en el que puede acamparse con remolque vivienda.;La situación de un albergue cuya utilización está reservada a organizaciones juveniles.;La situación de un campamento o lugar donde puede acamparse.;La situación de un campamento o lugar donde puede acamparse.;08 Señales de Obligación e Indicación;Restaurante;3.26;si;rgc
180740;¿Por qué los accidentes de tráfico son un problema que afecta especialmente a los jóvenes de entre los 15 y los 24 años?;Porque ninguna compañía les asegura les asegura si sufren un accidente.;Porque son la principal causa de mortalidad entre la población de ese tramo de edad.;Porque tardan más en recuperarse de las lesiones que las personas mayores.;Porque son la principal causa de mortalidad entre la población de ese tramo de edad.;18 Factores Humano, Vía, Vehículo;Los Jóvenes.;0.88;no;fuera
180741;¿Qué factores pueden provocar fatiga en un conductor?;Sólo factores externos, como el mal estado de la vía o el exceso de calor.;Una ventilación adecuada o un asiento confortable, entre otros factores.;El estrés, las preocupaciones o un tiempo de conducción excesivo, entre otros factores.;El estrés, las preocupaciones o un tiempo de conducción excesivo, entre otros factores.;17 Tiempo y Distancia de Reacción y Factores Que Intervienen;La Fatiga.;1.76;no;fuera
180742;El vehículo de bomberos circula en servicio urgente, ¿debe obedecer las indicaciones de los agentes?;No, pero bajo su exclusiva responsabilidad.;No, siempre que no ponga en peligro a ningún usuario de la vía.;Sí, siempre.;Sí, siempre.;10 Preferencias;Preferencia de Bicicletas y  Prioritarios.;24.13;no;rgc
180743;Si vamos a realizar un desplazamiento largo, para reducir la posibilidad de aparición de la somnolencia durante la conducción es aconsejable...;descansar al menos 20 minutos cada dos horas o cada 200 kilómetros.;llevar una temperatura elevada en el interior del vehículo.;dirigir las salidas de aire directamente hacia los ojos.;descansar al menos 20 minutos cada dos horas o cada 200 kilómetros.;17 Tiempo y Distancia de Reacción y Factores Que Intervienen;La Fatiga.;0;no;fuera
180744;Si un conductor observa que el vehículo que circula detrás no respeta la distancia de seguridad y se acerca en exceso al suyo, ¿qué debe hacer siempre que sea posible?;Echarse inmediatamente al arcén para facilitar el adelantamiento.;Frenar bruscamente para advertir del riesgo al conductor del vehículo que circula detrás.;Aumentar la distancia de seguridad con el vehículo de delante.;Aumentar la distancia de seguridad con el vehículo de delante.;18 Factores Humano, Vía, Vehículo;Distancias de Seguridad.;15.35;no;fuera
180745;¿De qué peligro advierte la señalización de la imagen?;De la presencia de un carril bici que transcurre contiguo a la calzada o al arcén.;De la presencia de una vía para peatones y ciclos segregada del tráfico motorizado.;De la presencia de un carril compartido por vehículos a motor y ciclos.;De la presencia de una vía para peatones y ciclos segregada del tráfico motorizado.;08 Señales de Obligación e Indicación;Ciclistas y sendaciclopeatonal;29.96;si;rgc
180746;¿Cuándo está prohibido realizar un cambio de sentido?;Cuando los sentidos de circulación estén delimitados por una línea blanca discontinua.;Cuando no exista un lugar adecuado para efectuar la maniobra.;Cuando se circule por una vía sin prioridad.;Cuando no exista un lugar adecuado para efectuar la maniobra.;04 Cambios de direccion, de sentido y marcha atrás;Lugares Prohibidos para Cambiar el Sentido.;16.38;no;rgc
180747;Mientras conduce, ¿es aconsejable utilizar los espejos retrovisores con regularidad?;Sí, aunque no se vaya a realizar ninguna maniobra.;Solo es aconsejable utilizarlos con regularidad cuando el tráfico no es fluido.;No, solo se utilizarán antes de realizar una maniobra.;Sí, aunque no se vaya a realizar ninguna maniobra.;13 Personas y Mercancias Transportadas;Angulo Muerto;1.21;no;mixto
180748;¿Qué le indica esta señal?;Que el puerto de montaña está elevado y el pavimento es muy deslizante.;Obliga a llevar neumáticos especiales de invierno.;Obliga a llevar cadenas a partir del punto en que se encuentra dicha señal.;Obliga a llevar neumáticos especiales de invierno.;08 Señales de Obligación e Indicación;obligatorio cadenas - neumáticos de invierno;13.89;si;rgc
180749;¿Qué indica esta señal?;Estacionamiento para caravanas y autocaravanas durante la noche.;La existencia de un punto para el vaciado de aguas residuales de caravanas y autocaravanas.;Un lavadero de caravanas y autocaravanas.;La existencia de un punto para el vaciado de aguas residuales de caravanas y autocaravanas.;08 Señales de Obligación e Indicación;Punto de Vaciado de Caravanas y Autocaravanas;2.30;si;rgc
180750;¿Cuándo finaliza el límite máximo de velocidad que aparece en la señal?;Al salir de un poblado.;Al encontrar cualquier señal de fin de prohibición.;Situada en una vía sin prioridad, al salir de una intersección con una vía con prioridad.;Situada en una vía sin prioridad, al salir de una intersección con una vía con prioridad.;07 Señales de Peligro y Prohibición;Fin de velocidad al salir de interseccion sin prioridad;53.04;no;rgc
180751;¿Qué indica esta señal?;La situación de un terreno para remolques-vivienda.;Estacionamiento para autocaravanas.;Calzada obligatoria para turismos con caravana.;La situación de un terreno para remolques-vivienda.;08 Señales de Obligación e Indicación;Remolque vivienda;22.21;si;rgc
180783;Para evitar ruidos excesivos e innecesarios, el conductor de una motocicleta debe...;evitar dar acelerones.;conducir utilizando la relación de marchas más baja posible.;circular con el escape libre.;evitar dar acelerones.;14 Mecánica;Contaminación acústica;20.13;no;fuera
180848;Siempre que un conductor entre a una vía de uso público por un camino exclusivamente privado...;está obligado a cerciorarse de que puede hacerlo sin peligro.;está obligado a detenerse.;tiene preferencia de paso.;está obligado a cerciorarse de que puede hacerlo sin peligro.;10 Preferencias;Salida de un sitio particular;22.25;no;rgc
180849;¿Está permitido circular con un inhibidor de radares instalado en el vehículo?;No, está prohibido.;Sí, siempre que el dispositivo no avise al conductor de la situación del radar.;Sí siempre que el conductor no avise de la situación del radas a otros conductores.;No, está prohibido.;15 Velocidad;Detector de Radar;6.46;no;rgc
180857;¿Es obligatorio utilizar el dispositivo de preseñalización de peligro para advertir de la presencia de un turismo averiado en la carretera?;Solamente en caso de visibilidad insuficiente.;Sí.;No.;Sí.;05 Inmovilizaciones;Tipos de Detenciones.;6.72;no;rgc
180858;Este vehículo está inmovilizado por avería. Su conductor, ¿debe advertir de su presencia a los demás usuarios de la vía?;No, solo están obligados los conductores de camiones y autobuses.;Fuera de poblado sí es obligatorio, siendo opcional en vías urbanas.;Sí, y se empleará para ello el dispositivo luminoso de preseñalización de peligro.;Sí, y se empleará para ello el dispositivo luminoso de preseñalización de peligro.;05 Inmovilizaciones;Tipos de Detenciones.;6.08;no;rgc
180859;En caso de detención por emergencia, ¿cómo debe colocar el dispositivo de preseñalización de peligro?;A 50 metros del vehículo inmovilizado.;A 100 metros del vehículo inmovilizado.;En la parte más alta posible del vehículo inmovilizado, garantizando su máxima visibilidad.;En la parte más alta posible del vehículo inmovilizado, garantizando su máxima visibilidad.;05 Inmovilizaciones;Tipos de Detenciones.;2.04;no;rgc
180876;"¿Cómo actúa el sistema ADAS ""VIS-DET""?";Frena el vehículo y cambia de carril en caso necesario.;Alerta de una colisión inminente con un peatón o ciclista y emite un aviso en el salpicadero.;Apaga el motor en caso de peligro por colisión con un peatón.;Alerta de una colisión inminente con un peatón o ciclista y emite un aviso en el salpicadero.;14 Mecánica;EDR..;8.03;no;fuera
188255;La señal indica ...;El lugar reservado para una parada de ferrocarril.;El lugar reservado para una parada de tranvías;Peligro por intersección con línea de tranvía;El lugar reservado para una parada de tranvías;08 Señales de Obligación e Indicación;Parada de Tranvía;14.74;no;rgc
188256;A la vista de la señal, ¿Puede entrar por esta via con un vehículo de movilidad personal ( VMP)?;No, los vehículos de movilidad personal tienen prohibida la entrada en una senda ciclopeatonal;Sí, si no hay señal que lo prohíba expresamente.;Si, si no circula a más de 6 km/h;Sí, si no hay señal que lo prohíba expresamente.;08 Señales de Obligación e Indicación;Ciclistas y sendaciclopeatonal;28.10;no;rgc
188258;¿Qué vehículos tienen prohibida la entrada con la señal de la imagen ?;las motocicletas con sidecar;Los tractores agrícolas.;Los turismos;Los tractores agrícolas.;08 Señales de Obligación e Indicación;Entrada vía para automóviles y fin de entrada;36.58;si;rgc
191263;Si un vehículo de la policía de tráfico se sitúa detrás de usted y enciende un dispositivo con una luz roja destellante hacia adelante, ¿qué debe hacer?;Reducir la marcha.;Detenerse en el lado derecho, delante del vehículo policial.;Detenerse en el lado izquierdo, detrás del vehículo policial.;Detenerse en el lado derecho, delante del vehículo policial.;02 Señalizacion;Coche policia;5.34;no;rgc
191264;Una incorrecta presión de inflado...;puede aumentar el consumo de carburante.;reduce el riesgo de reventón del neumático.;hace que el neumático se desgaste de forma regular.;puede aumentar el consumo de carburante.;14 Mecánica;Los Neumáticos.;26.65;no;fuera
191265;¿Es aconsejable utilizar ropa voluminosa, como un abrigo, cuando se circula en un turismo?;Sí, porque el conductor va más cómodo y no afecta a la seguridad.;Solo es aconsejable que la utilice el conductor, porque tiene mayor libertad de movimientos.;No, porque el cinturón de seguridad puede perder su eficacia.;No, porque el cinturón de seguridad puede perder su eficacia.;13 Personas y Mercancias Transportadas;Exento marcha atrás;1.07;no;mixto
191266;El sistema e-Call de ayuda a la conducción...;se puede activar automáticamente o manualmente.;se activa automáticamente.;se activa manualmente.;se puede activar automáticamente o manualmente.;14 Mecánica;E-call;5.59;no;fuera
191267;¿Puede adelantar en un túnel con un solo carril para cada sentido?;No, en los túneles siempre está prohibido adelantar.;Sí, si en sentido contrario no circule ningún vehículo.;No, ya que su sentido de la marcha sólo dispone de un carril.;No, ya que su sentido de la marcha sólo dispone de un carril.;06 Uso de la via y Adelantamientos;Adelantamiento Prohibido en Túneles.;25.39;no;rgc
191268;Una persona en silla de ruedas, ¿puede circular por una carretera que no disponga de espacio reservado para peatones?;Sólo si la silla de ruedas va provista de motor.;Sí, por el arcén si es transitable, o en su caso, por la calzada.;No.;Sí, por el arcén si es transitable, o en su caso, por la calzada.;09 Arcenes y Carriles Especiales;Vehículos Obligados a Circular por el Arcén.;10.62;no;rgc
191269;Concentrar la atención en una conversación o discutir con un acompañante, ¿favorece la distracción del conductor al volante?;No, conversar con el acompañante no favorece la distracción.;Sólo favorece la distracción si el acompañante va sentado detrás del conductor.;Sí.;Sí.;18 Factores Humano, Vía, Vehículo;El Factor Humano en los Accidentes.;3.01;no;fuera
191270;Sólo podrán circular en una motocicleta conducida por su padre, madre o tutor o persona mayor de edad por ellos autorizada, los niños mayores de...;7 años.;5 años.;12 años.;7 años.;19 Motocicleta;Pasajeros en Motocicletas y Bicicletas.;12.59;no;mixto
191271;¿En cuál de las siguientes situaciones es de gran ayuda para el conductor contar en su vehículo con el sistema de alerta de tráfico cruzado o RCTA?;Al incorporarse a la circulación desde un estacionamiento en batería sin dar marcha atrás.;Al arrancar el vehículo en una pendiente ascendente, especialmente si es en curva.;Al incorporarse a la circulación dando marcha atrás cuando la visibilidad es reducida.;Al incorporarse a la circulación dando marcha atrás cuando la visibilidad es reducida.;14 Mecánica;EDR..;0;no;fuera
191272;¿De qué peligro próximo advierte esta señal?;De dos curvas peligrosas próximas entre sí, la primera a la izquierda y la segunda a la derecha.;De una sucesión de curvas peligrosas próximas entre sí, la primera de ellas hacia la izquierda.;De una sucesión de curvas peligrosas próximas entre sí, la primera de ellas hacia la derecha.;De una sucesión de curvas peligrosas próximas entre sí, la primera de ellas hacia la derecha.;07 Señales de Peligro y Prohibición;sucesion de curvas Primera Izquierda;10.57;si;rgc
191273;Entre la puesta y la salida del sol, cuando circulen por vías interurbanas, los ciclistas, ¿están obligados a llevar alguna prenda reflectante de alta visibilidad?;No, si la bicicleta lleva luces, no es obligatorio usar prendas reflectantes.;Sí, además la bicicleta llevará elementos reflectantes en los pedales y en las ruedas.;Sí, además la bicicleta llevará luces de posición delante y atrás.;Sí, además la bicicleta llevará luces de posición delante y atrás.;16 Luces;Luces bici;32.10;no;rgc
191274;¿Qué indica esta señal?;Entrada prohibida a vehículos, excepto motocicletas, en función de su distintivo ambiental.;Entrada prohibida a vehículos en función de su distintivo ambiental u otros criterios ambientales.;Entrada prohibida a vehículos a motor en función de su distintivo ambiental.;Entrada prohibida a vehículos en función de su distintivo ambiental u otros criterios ambientales.;07 Señales de Peligro y Prohibición;prohibido productos contaminantes;26.91;si;rgc
191275;En un paso estrecho sin señalizar se encuentran un turismo y una autocaravana, si no se sabe cuál de ellos entró primero, ¿quién tendrá que dar marcha atrás?;El conductor del turismo.;El conductor del vehículo que tenga que dar marcha atrás menor distancia.;El conductor de la autocaravana.;El conductor del turismo.;10 Preferencias;Estrechamiento mismo tipo;30.76;no;rgc
191276;En general, un conductor resfriado...;se desorienta con mucha facilidad.;sufre somnolencia y le cuesta trabajo concentrarse.;muestra una conducta muy impulsiva y agresiva.;sufre somnolencia y le cuesta trabajo concentrarse.;17 Tiempo y Distancia de Reacción y Factores Que Intervienen;Alergia y Bebidas Excitantes.;15.62;no;fuera
191277;En un túnel con un carril para cada sentido, ¿qué distancia de seguridad mínima debe dejar el conductor de un turismo con el vehículo de delante si no pretende adelantar?;200 metros.;100 metros.;50 metros.;100 metros.;18 Factores Humano, Vía, Vehículo;Distancia de Seguridad en Túneles.;10.42;no;fuera
191278;A partir de la señal, ¿a qué distancia se encuentra el próximo paso a nivel, puente móvil o muelle?;A 100 metros.;A 200 metros.;A 300 metros.;A 200 metros.;07 Señales de Peligro y Prohibición;Señal Paso a Nivel y Puente Móvil.;12.57;no;rgc
191279;Si se detiene para retirar de la vía una carga que ha caído de su vehículo, ¿qué luces debe encender?;La luz de cruce para evitar deslumbramientos a otros usuarios.;Las de emergencia, si las lleva, y cuando proceda, las de posición.;Ninguna, cuando la vía esté suficientemente iluminada.;Las de emergencia, si las lleva, y cuando proceda, las de posición.;13 Personas y Mercancias Transportadas;Operaciones de Carga y Descarga.;8.05;no;mixto
191280;¿Por qué razón, entre otras, se considera a las personas mayores como un grupo de riesgo o vulnerable en el tráfico?;Porque mejora su capacidad para analizar una situación compleja de tráfico.;Porque reaccionan con rapidez en una situación de riesgo.;Porque suelen sufrir pérdidas de audición y de visión.;Porque suelen sufrir pérdidas de audición y de visión.;18 Factores Humano, Vía, Vehículo;Los Niños y los Ancianos.;1.47;no;fuera
191281;¿Qué prohíbe esta señal en el lado de la calzada en que esté situada?;La parada y el estacionamiento hacia ambos lados de la señal.;La parada hacia ambos lados de la señal, pero permite el estacionamiento.;El estacionamiento hacia ambos lados de la señal, pero permite la parada.;La parada y el estacionamiento hacia ambos lados de la señal.;07 Señales de Peligro y Prohibición;Señales de Prohibido Estacionar 4.;6.41;si;rgc
191282;En algún caso, ¿se puede provocar un accidente si se circula por debajo del límite máximo de velocidad establecido?;Sí, si la velocidad no se adapta a las circunstancias del tráfico y de la vía.;No, sólo se puede provocar un accidente si se circula por encima del límite.;Sí, pero sólo en vías fuera de poblado, nunca en vías urbanas.;Sí, si la velocidad no se adapta a las circunstancias del tráfico y de la vía.;15 Velocidad;La Velocidad Adecuada.;7.20;no;rgc
191284;¿Qué significa esta señal?;Un estacionamiento para motos y bicis;Avanza moto o bici;Carril sólo para para motos y bicis;Avanza moto o bici;08 Señales de Obligación e Indicación;Avanza moto bici explicacion;28.81;si;rgc
191448;¿Cuál de las siguientes señales indica peligro por la proximidad de uno o varios pasos de peatones?;Señal P-20b;Señal P-20a;Señal P-20c;Señal P-20a;07 Señales de Peligro y Prohibición;Peligro paso de peatones y paso de peatones compartido con ciclistas;29.17;no;rgc
191449;¿Cuál es la diferencia entre las señales P-20a y P-20c?;P-20a es para peatones solamente, P-20c es para peatones y ciclistas compartiendo el paso.;P-20a es una señal de prohibición, P-20c es una señal de obligación.;P-20a solo se usa en autopistas, P-20c se usa en vías urbanas.;P-20a es para peatones solamente, P-20c es para peatones y ciclistas compartiendo el paso.;07 Señales de Peligro y Prohibición;Peligro paso de peatones y paso de peatones compartido con ciclistas;1.54;no;rgc
191450;¿Qué indica esta señal?;Estacionamiento reservado para personas con movilidad reducida.;Vía reservada para vehículos de movilidad personal.;Zona de circulación obligatoria para bicicletas.;Vía reservada para vehículos de movilidad personal.;08 Señales de Obligación e Indicación;Avanza moto bici explicacion;5.50;si;rgc
191451;¿Quién tiene prohibido el acceso según la señal?;Solo los ciclistas.;Los ciclos y los vehículos de movilidad personal.;Solo los vehículos de movilidad personal.;Los ciclos y los vehículos de movilidad personal.;07 Señales de Peligro y Prohibición;Entrada prohibida a carros de mano;2.95;no;rgc
191452;¿Cuál es la forma correcta de reducir la velocidad en caso de nieve?;Utilizar el freno motor para reducir velocidad de forma gradual.;Tocar el embrague y frenar simultáneamente con el pedal de freno.;Frenar fuerte para detener el vehículo rápidamente.;Utilizar el freno motor para reducir velocidad de forma gradual.;18 Factores Humano, Vía, Vehículo;El Hielo y Nieve.;15.63;no;fuera
191453;¿Cuál es la velocidad máxima en una zona de coexistencia según la señal?;40 km/h;20 km/h;30 km/h;20 km/h;08 Señales de Obligación e Indicación;Zona de coexistencia;1.54;no;rgc
191454;¿En una zona de coexistencia, dónde pueden estacionar los vehículos?;En cualquier lugar disponible de la zona.;Únicamente en los lugares designados por señales o marcas.;Solo en las áreas donde no hay peatones.;Únicamente en los lugares designados por señales o marcas.;08 Señales de Obligación e Indicación;Zona de coexistencia;8.72;no;rgc
191455;Cuando un grupo de peatones dirigido por una persona intenta cruzar la calzada, ¿qué debe hacer el conductor?;Acelerar para pasar antes de que crucen.;Detenerse y dejar pasar al grupo.;Seguir circulando a velocidad constante.;Detenerse y dejar pasar al grupo.;08 Señales de Obligación e Indicación;area de descanso;1.25;no;rgc
191456;¿Cómo puede afectar la publicidad a la conducción de conductores jóvenes?;No tiene efecto en la conducción.;Puede distraer la atención del conductor.;La publicidad mejora la concentración.;Puede distraer la atención del conductor.;18 Factores Humano, Vía, Vehículo;Los Jóvenes.;1.16;no;fuera
191457;¿Qué indica la señal?;Zona de obras viales.;Área de descanso.;Parada de autobús.;Área de descanso.;08 Señales de Obligación e Indicación;area de descanso;1.28;no;rgc
191458;¿Qué dispositivo prohíbe la ley circular sin él, a vehículos a motor y ciclomotores?;Escape libre sin dispositivo silenciador.;Cinturón de seguridad defectuoso.;Espejos retrovisores rotos.;Escape libre sin dispositivo silenciador.;14 Mecánica;Contaminación acústica;8.37;no;fuera
191459;¿Cuál es la función principal del dispositivo silenciador en vehículos con motor de combustión?;Mejorar la aerodinámica del vehículo.;Reducir el ruido de las explosiones del motor.;Aumentar la potencia del motor.;Reducir el ruido de las explosiones del motor.;14 Mecánica;Contaminación acústica;3.85;no;fuera
191460;El conductor de un turismo circula por una vía señalizada con esta señal, ¿debe ceder el paso a un tranvía que se aproxima por la derecha?;Sí, porque el tranvía se aproxima por la derecha.;Sí, porque el tranvía circula sobre raíles.;No, porque el turismo circula por una calzada con prioridad.;No, porque el turismo circula por una calzada con prioridad.;10 Preferencias;Intersección con Tranvía y Calzada preferente.;25.70;si;rgc
191461;¿Qué indica esta señal?;Prohibición para los usuarios de ciclo de continuar a pie.;Obligación para los usuarios de ciclomotores.;Obligación para los usuarios de ciclo de continuar a pie.;Obligación para los usuarios de ciclo de continuar a pie.;08 Señales de Obligación e Indicación;Vía reservada para ciclos y VMP y fin de obligación;3.58;si;rgc
191462;La señal indica...;Zona reservada para vehículos de movilidad personal.;Zona reservada para el uso peatonal.;Zona reservada para carros.;Zona reservada para el uso peatonal.;08 Señales de Obligación e Indicación;Zona peatonal;8.82;no;rgc
191463;¿Quién tiene prioridad en una vía así señalizada?;Los vehículos a motor.;Los ciclos.;Los peatones.;Los peatones.;08 Señales de Obligación e Indicación;Zona de coexistencia;2.88;no;rgc
191464;¿Qué indica la señal?;Prohibida la entrada a tractores agrícolas.;Camino obligatorio para vehículos especiales.;Camino obligatorio para tractores.;Camino obligatorio para tractores.;08 Señales de Obligación e Indicación;Camino obligatorio tractores y Fin obligación;11.96;no;rgc
191465;¿Qué indica la señal?;Prohibida la entrada a tractores agrícolas.;Fin de vía obligatoria para tractores.;Fin de vía obligatoria para vehículos de tracción animal.;Fin de vía obligatoria para tractores.;08 Señales de Obligación e Indicación;Camino obligatorio tractores y Fin obligación;9.74;no;rgc
191488;Esta señal indica...;la situación de un vado.;que está prohibido estacionar en el lado de la calzada en el que está situada.;una zona de estacionamiento limitado.;una zona de estacionamiento limitado.;07 Señales de Peligro y Prohibición;Prohibido estacionar en Vado;24.57;si;rgc
191489;Uno de los efectos que el alcohol produce en el conductor es...;la ampliación del campo visual.;la percepción incorrecta de distancias y velocidades.;la disminución de la distancia de frenado.;la percepción incorrecta de distancias y velocidades.;17 Tiempo y Distancia de Reacción y Factores Que Intervienen;Efectos del Alcohol y Controles de Alcoholemia.;4.09;no;fuera
191490;Este ciclomotor de cuatro ruedas tiene cinturones de seguridad. ¿Es obligatorio utilizar el casco?;No.;Sí, pero solamente fuera de poblado.;Sí, porque el vehículo no tiene capota.;No.;19 Motocicleta;Casco en Motos Cerradas.;6.16;no;mixto
191491;De las siguientes actuaciones, ¿cuál es la más importante para evitar la colisión por alcance con el vehículo de delante?;Circular siempre a la misma velocidad.;Mantener una distancia frontal de seguridad adecuada.;Conducir un vehículo que disponga de ABS.;Mantener una distancia frontal de seguridad adecuada.;18 Factores Humano, Vía, Vehículo;Distancias de Seguridad.;0.67;no;fuera
191492;La mejor estrategia para combatir la fatiga es...;circular con todas las ventanillas del vehículo abiertas.;parar el vehículo, descansar y, si es preciso, dormir un rato.;conducir con la nuca apoyada en el reposacabezas.;parar el vehículo, descansar y, si es preciso, dormir un rato.;17 Tiempo y Distancia de Reacción y Factores Que Intervienen;La Fatiga.;9.03;no;fuera
191493;En caso de accidente, ¿cuándo es más eficaz el airbag?;Cuando la cara del conductor está a menos de 10 centímetros del volante.;Cuando se usa junto con el cinturón de seguridad.;Cuando se usa junto con el reposacabezas.;Cuando se usa junto con el cinturón de seguridad.;13 Personas y Mercancias Transportadas;Airbag moto;17.46;no;mixto
191494;Por una autopista que transcurre dentro de poblado, ¿está permitido circular con un vehículo que tiene prohibida su circulación por autovías y autopistas?;No, es una infracción que puede ser sancionada.;No, y el conductor perderá 3 puntos de su permiso de conducción.;Sí, siempre que la autopista transcurra exclusivamente dentro de poblado.;No, es una infracción que puede ser sancionada.;09 Arcenes y Carriles Especiales;No pueden por Autopista - Autovía;29.52;no;rgc
191495;Como norma general, ¿cuál es la velocidad máxima a la que podrá circular una motocicleta por una vía urbana en la que la calzada y la acera están a distinto nivel?;30 km/h si tiene 1 carril por sentido de la circulación y 50 km/h si tiene 2 o más carriles por sentido.;20 km/h si tiene 1 carril por sentido de la circulación y 50 km/h si tiene 2 o más carriles por sentido.;20 km/h si tiene 1 carril por sentido de la circulación y 30 km/h si tiene 2 o más carriles por sentido.;30 km/h si tiene 1 carril por sentido de la circulación y 50 km/h si tiene 2 o más carriles por sentido.;15 Velocidad;Via sin pavimentar;15.89;no;rgc
191496;La fatiga al volante es un factor de riesgo relacionado con los siniestros de tráfico. ¿Qué puede provocar o aumentar, con mayor probabilidad la fatiga del conductor?;Consumir agua, zumos o refrescos para mantenerse hidratado.;Descansar con frecuencia en trayectos largos.;Una mala ventilación o una temperatura elevada en el habitáculo.;Una mala ventilación o una temperatura elevada en el habitáculo.;17 Tiempo y Distancia de Reacción y Factores Que Intervienen;La Fatiga.;5.69;no;fuera
191497;Como norma general, ¿es correcto circular marcha atrás para cambiar de sentido de la marcha?;Sí, si no se obstaculiza a otros conductores.;No.;Sí, si no se recorren marcha atrás más de 15 metros.;No.;04 Cambios de direccion, de sentido y marcha atrás;cambio de sentido moto 1;18.14;no;rgc
191498;El conductor está obligado a advertir mediante señales ópticas...;sólo las maniobras que no impliquen un desplazamiento lateral.;sólo las maniobras que impliquen un desplazamiento lateral.;toda maniobra que implique un desplazamiento lateral.;toda maniobra que implique un desplazamiento lateral.;04 Cambios de direccion, de sentido y marcha atrás;Intermitentes.;6.19;no;rgc
191499;Conforme a las cifras de accidentalidad, la mayoría de los jóvenes de entre 16 y 24 años implicados en accidentes son víctimas...;tenían un permiso de conducción con una antigüedad de 1 y 2 años.;tenían un permiso de conducción con una antigüedad inferior a un año.;conducían un ciclomotor, una motocicleta o un cuadriciclo.;tenían un permiso de conducción con una antigüedad de 1 y 2 años.;18 Factores Humano, Vía, Vehículo;Los Jóvenes.;51.13;no;fuera
191500;¿Qué indica la señalización?;Proximidad de un tramo con niebla.;En caso de niebla, está prohibido superar la velocidad indicada en la señal.;Prohibido superar la velocidad indicada en la señal en el interior de un túnel.;En caso de niebla, está prohibido superar la velocidad indicada en la señal.;08 Señales de Obligación e Indicación;panel niebla;5.91;no;rgc
191501;¿Puede circular un turismo por una vía regulada con esta señal?;Sí, porque esta señal prohíbe el paso a animales de montura.;Sí, con precaución, porque también podrían circular animales de montura.;No, porque es un camino reservado para animales de montura.;No, porque es un camino reservado para animales de montura.;08 Señales de Obligación e Indicación;Esquema señales obligación y prohibición 3;17.45;si;rgc
191502;¿Cuál es una de las causas que hay detrás de muchos accidentes de tráfico en los que se ven involucrados los conductores jóvenes?;La percepción de la conducción como una actividad peligrosa.;No respetar las normas de circulación.;Una mayor percepción del riesgo.;No respetar las normas de circulación.;18 Factores Humano, Vía, Vehículo;Los Jóvenes.;19.18;no;fuera
